16,1,0.0004,0.0002,100.0,518.67,642.9,1583.42,1411.32,14.62,21.61,552.96,2388.11,9056.38,1.3,47.41,520.82,2388.11,8136.24,8.4573,0.03,392,2388,100.0,38.84,23.2792
16,2,0.0006,0.0003,100.0,518.67,642.43,1593.21,1399.44,14.62,21.61,553.49,2388.15,9054.6,1.3,47.56,521.27,2388.11,8134.39,8.4102,0.03,393,2388,100.0,38.96,23.3185
16,3,-0.0001,0.0,100.0,518.67,642.57,1592.17,1411.88,14.62,21.61,552.92,2388.14,9054.7,1.3,47.57,521.3,2388.11,8139.92,8.4546,0.03,393,2388,100.0,38.58,23.3094
16,4,0.0015,-0.0004,100.0,518.67,642.83,1583.86,1407.9,14.62,21.61,552.41,2388.13,9061.41,1.3,47.65,521.05,2388.15,8136.32,8.4751,0.03,392,2388,100.0,38.74,23.2993
16,5,0.0024,-0.0003,100.0,518.67,642.83,1590.75,1415.65,14.62,21.61,553.0,2388.11,9049.91,1.3,47.3,520.94,2388.14,8142.64,8.468,0.03,394,2388,100.0,38.69,23.3035
16,6,-0.0029,0.0001,100.0,518.67,642.9,1594.93,1401.3,14.62,21.61,554.22,2388.08,9059.7,1.3,47.68,521.37,2388.03,8140.32,8.4711,0.03,393,2388,100.0,38.93,23.3299
16,7,0.0004,-0.0003,100.0,518.67,643.6,1595.16,1416.51,14.62,21.61,552.5,2388.07,9048.75,1.3,47.58,521.25,2388.04,8139.3,8.3989,0.03,392,2388,100.0,38.85,23.269
16,8,0.0044,-0.0002,100.0,518.67,642.68,1593.88,1403.58,14.62,21.61,552.25,2388.1,9053.26,1.3,47.59,521.75,2388.1,8133.84,8.4507,0.03,393,2388,100.0,38.77,23.1964
16,9,-0.0007,0.0004,100.0,518.67,642.6,1595.17,1407.39,14.62,21.61,553.39,2388.13,9052.06,1.3,47.73,521.47,2388.08,8137.09,8.4436,0.03,392,2388,100.0,38.93,23.3741
16,10,0.0001,0.0003,100.0,518.67,643.01,1585.19,1407.4,14.62,21.61,552.65,2388.14,9053.19,1.3,47.65,521.45,2388.07,8142.31,8.4403,0.03,394,2388,100.0,38.95,23.3457
16,11,0.004,-0.0,100.0,518.67,642.96,1597.12,1412.89,14.62,21.61,553.38,2388.11,9053.03,1.3,47.48,521.39,2388.14,8139.37,8.457,0.03,394,2388,100.0,38.86,23.235
16,12,0.0005,0.0003,100.0,518.67,642.84,1596.1,1412.87,14.62,21.61,553.18,2388.15,9057.77,1.3,47.64,521.0,2388.1,8136.66,8.4553,0.03,393,2388,100.0,38.8,23.3143
16,13,-0.0027,-0.0003,100.0,518.67,642.3,1580.59,1415.69,14.62,21.61,553.06,2388.09,9056.35,1.3,47.58,521.7,2388.09,8135.52,8.4589,0.03,394,2388,100.0,38.95,23.2962
16,14,-0.0021,0.0004,100.0,518.67,642.56,1593.9,1412.3,14.62,21.61,552.49,2388.19,9063.48,1.3,47.59,521.43,2388.12,8136.57,8.4581,0.03,394,2388,100.0,38.82,23.2913
16,15,-0.0007,0.0004,100.0,518.67,642.81,1583.74,1407.76,14.62,21.61,552.7,2388.15,9050.72,1.3,47.4,521.23,2388.11,8142.78,8.4731,0.03,393,2388,100.0,38.82,23.3314
