98,136,-0.0006,0.0001,100.0,518.67,642.78,1592.86,1421.81,14.62,21.61,552.58,2388.2,9067.56,1.3,47.96,520.67,2388.14,8139.42,8.4943,0.03,395,2388,100.0,38.73,23.2364
98,137,-0.0014,0.0003,100.0,518.67,643.32,1594.91,1416.92,14.62,21.61,553.14,2388.12,9064.23,1.3,47.93,520.41,2388.16,8138.76,8.4502,0.03,395,2388,100.0,38.72,23.2724
98,138,0.0001,-0.0001,100.0,518.67,643.21,1596.61,1420.15,14.62,21.61,552.49,2388.18,9067.86,1.3,47.84,520.63,2388.08,8141.63,8.5024,0.03,395,2388,100.0,38.61,23.177
98,139,0.0002,0.0001,100.0,518.67,643.33,1596.31,1413.42,14.62,21.61,552.67,2388.19,9063.7,1.3,48.1,520.44,2388.1,8139.1,8.478,0.03,393,2388,100.0,38.51,23.1215
98,140,-0.0002,0.0003,100.0,518.67,643.43,1594.1,1421.17,14.62,21.61,552.4,2388.17,9065.09,1.3,47.89,520.36,2388.23,8133.02,8.4943,0.03,395,2388,100.0,38.58,23.314
98,141,0.0002,-0.0002,100.0,518.67,643.28,1587.88,1424.33,14.62,21.61,551.96,2388.21,9063.13,1.3,47.84,520.62,2388.17,8135.55,8.5124,0.03,395,2388,100.0,38.45,23.1511
98,142,0.0062,0.0002,100.0,518.67,643.59,1597.32,1419.68,14.62,21.61,552.4,2388.2,9069.51,1.3,47.88,520.39,2388.17,8139.2,8.4901,0.03,393,2388,100.0,38.69,23.2351
98,143,0.0007,0.0004,100.0,518.67,643.07,1597.23,1430.24,14.62,21.61,551.72,2388.19,9073.09,1.3,47.98,520.49,2388.26,8137.67,8.4828,0.03,394,2388,100.0,38.74,23.1984
98,144,0.0006,0.0003,100.0,518.67,643.61,1596.57,1419.65,14.62,21.61,552.02,2388.19,9057.36,1.3,48.09,520.52,2388.21,8138.49,8.4843,0.03,395,2388,100.0,38.63,23.163
98,145,-0.0022,-0.0004,100.0,518.67,643.02,1596.19,1425.81,14.62,21.61,551.73,2388.23,9064.02,1.3,47.87,520.35,2388.16,8133.04,8.491,0.03,396,2388,100.0,38.52,23.174
98,146,0.0009,-0.0002,100.0,518.67,642.88,1594.9,1423.26,14.62,21.61,552.54,2388.19,9064.64,1.3,48.07,520.16,2388.25,8133.11,8.506,0.03,394,2388,100.0,38.62,23.1121
98,147,0.0036,0.0004,100.0,518.67,644.39,1599.15,1419.19,14.62,21.61,551.93,2388.27,9055.47,1.3,48.07,520.35,2388.21,8135.38,8.5023,0.03,394,2388,100.0,38.55,23.0201
98,148,0.0002,-0.0005,100.0,518.67,643.35,1606.24,1427.64,14.62,21.61,551.48,2388.22,9060.29,1.3,48.0,519.87,2388.23,8128.91,8.5171,0.03,395,2388,100.0,38.55,23.1058
98,149,-0.0023,-0.0004,100.0,518.67,643.23,1604.83,1420.38,14.62,21.61,552.01,2388.22,9064.76,1.3,47.92,519.88,2388.19,8138.52,8.4739,0.03,394,2388,100.0,38.63,23.2567
98,150,0.0027,0.0001,100.0,518.67,643.25,1602.22,1428.44,14.62,21.61,551.39,2388.22,9058.24,1.3,48.1,519.88,2388.19,8130.35,8.5225,0.03,396,2388,100.0,38.67,23.1656
