68,1,-0.0007,0.0003,100.0,518.67,642.25,1589.89,1408.15,14.62,21.61,553.31,2388.07,9065.09,1.3,47.29,521.73,2388.11,8141.65,8.4583,0.03,394,2388,100.0,38.71,23.3029
68,2,0.0019,0.0005,100.0,518.67,642.82,1586.51,1405.07,14.62,21.61,554.06,2388.1,9060.7,1.3,47.55,522.11,2388.05,8141.33,8.4402,0.03,393,2388,100.0,38.82,23.3188
68,3,-0.0019,0.0004,100.0,518.67,642.33,1584.78,1406.81,14.62,21.61,553.3,2388.12,9065.74,1.3,47.5,520.98,2388.09,8137.02,8.4029,0.03,394,2388,100.0,38.92,23.218
68,4,-0.0017,0.0002,100.0,518.67,642.23,1589.99,1402.66,14.62,21.61,553.77,2388.09,9058.19,1.3,47.43,521.56,2388.13,8145.1,8.4299,0.03,393,2388,100.0,38.89,23.2672
68,5,-0.0009,0.0005,100.0,518.67,642.84,1589.79,1401.77,14.62,21.61,554.16,2388.08,9056.63,1.3,47.42,521.91,2388.03,8143.1,8.4644,0.03,394,2388,100.0,38.86,23.3894
68,6,0.0023,-0.0004,100.0,518.67,642.53,1591.51,1410.22,14.62,21.61,553.41,2388.06,9061.79,1.3,47.29,521.79,2388.1,8148.48,8.4168,0.03,393,2388,100.0,38.83,23.3648
68,7,-0.0014,-0.0004,100.0,518.67,642.38,1583.83,1409.46,14.62,21.61,553.6,2388.07,9057.0,1.3,47.48,521.78,2388.1,8143.1,8.4428,0.03,393,2388,100.0,38.81,23.2661
68,8,-0.0011,-0.0001,100.0,518.67,642.53,1586.51,1394.3,14.62,21.61,554.03,2388.1,9063.88,1.3,47.29,521.27,2388.05,8142.12,8.4014,0.03,392,2388,100.0,38.84,23.2953
68,9,0.0002,0.0005,100.0,518.67,642.65,1588.43,1406.22,14.62,21.61,553.33,2388.07,9058.96,1.3,47.48,521.56,2388.1,8142.41,8.4291,0.03,394,2388,100.0,38.86,23.3536
68,10,0.0006,0.0005,100.0,518.67,642.3,1587.63,1408.46,14.62,21.61,554.08,2388.11,9065.14,1.3,47.58,521.47,2388.04,8140.83,8.4185,0.03,392,2388,100.0,38.9,23.3887
68,11,0.003,0.0001,100.0,518.67,642.89,1588.11,1412.51,14.62,21.61,554.08,2388.06,9059.76,1.3,47.33,521.98,2388.07,8145.18,8.4532,0.03,392,2388,100.0,38.88,23.3126
68,12,0.001,-0.0003,100.0,518.67,642.23,1590.82,1405.1,14.62,21.61,553.49,2388.09,9057.65,1.3,47.46,521.78,2388.07,8140.58,8.4493,0.03,393,2388,100.0,38.92,23.3478
68,13,0.002,0.0002,100.0,518.67,642.69,1589.59,1405.64,14.62,21.61,553.86,2388.07,9060.0,1.3,47.5,521.87,2388.03,8142.57,8.4653,0.03,393,2388,100.0,38.99,23.4064
68,14,-0.0004,-0.0004,100.0,518.67,642.85,1579.07,1406.61,14.62,21.61,554.0,2388.08,9063.11,1.3,47.36,522.04,2388.09,8142.12,8.4322,0.03,393,2388,100.0,38.97,23.2721
68,15,-0.0001,0.0005,100.0,518.67,642.41,1592.39,1400.94,14.62,21.61,553.45,2388.13,9060.61,1.3,47.37,522.01,2388.09,8137.87,8.449,0.03,393,2388,100.0,38.67,23.3774
68,16,-0.0003,-0.0,100.0,518.67,642.5,1587.92,1406.85,14.62,21.61,553.96,2388.07,9062.36,1.3,47.45,521.77,2388.07,8142.09,8.3828,0.03,392,2388,100.0,38.73,23.3839
68,17,0.0008,-0.0004,100.0,518.67,642.37,1589.08,1407.9,14.62,21.61,553.72,2388.11,9068.36,1.3,47.42,521.66,2388.06,8144.04,8.423,0.03,394,2388,100.0,38.87,23.4141
68,18,0.0006,-0.0003,100.0,518.67,642.78,1584.94,1402.62,14.62,21.61,554.23,2388.03,9060.23,1.3,47.39,521.66,2388.06,8140.3,8.4429,0.03,392,2388,100.0,39.04,23.355
68,19,-0.0008,0.0002,100.0,518.67,642.17,1585.56,1407.79,14.62,21.61,553.14,2388.05,9065.14,1.3,47.52,521.25,2388.04,8135.14,8.4374,0.03,394,2388,100.0,38.94,23.4006
68,20,0.0001,0.0001,100.0,518.67,642.84,1588.89,1412.39,14.62,21.61,554.15,2388.07,9065.85,1.3,47.35,522.02,2388.07,8143.35,8.43,0.03,393,2388,100.0,38.92,23.2132
68,21,0.0011,-0.0005,100.0,518.67,642.6,1595.95,1405.17,14.62,21.61,553.26,2388.06,9058.42,1.3,47.67,521.37,2388.06,8138.69,8.4371,0.03,393,2388,100.0,38.96,23.4632
68,22,-0.0014,-0.0004,100.0,518.67,642.89,1580.48,1401.22,14.62,21.61,554.17,2388.05,9055.42,1.3,47.58,521.73,2388.05,8146.56,8.4449,0.03,394,2388,100.0,38.57,23.3679
68,23,0.0014,0.0005,100.0,518.67,642.25,1593.69,1405.38,14.62,21.61,553.57,2388.13,9063.75,1.3,47.39,521.17,2388.12,8138.65,8.4038,0.03,392,2388,100.0,39.02,23.2638
68,24,0.0012,0.0005,100.0,518.67,642.55,1592.87,1406.39,14.62,21.61,554.01,2388.04,9066.38,1.3,47.51,521.61,2388.05,8143.39,8.3962,0.03,392,2388,100.0,38.66,23.3238
68,25,-0.0003,0.0,100.0,518.67,642.54,1590.99,1410.77,14.62,21.61,553.66,2388.06,9069.39,1.3,47.25,521.08,2388.1,8145.02,8.4204,0.03,393,2388,100.0,39.1,23.3636
68,26,0.0023,0.0005,100.0,518.67,642.29,1590.88,1408.65,14.62,21.61,553.28,2388.1,9064.42,1.3,47.52,521.71,2388.02,8142.21,8.4238,0.03,392,2388,100.0,38.79,23.2818
68,27,0.0003,0.0004,100.0,518.67,642.32,1582.9,1406.73,14.62,21.61,554.34,2388.08,9067.22,1.3,47.5,521.78,2388.07,8140.05,8.4203,0.03,392,2388,100.0,38.86,23.3234
68,28,0.0013,0.0,100.0,518.67,642.37,1588.42,1412.37,14.62,21.61,553.67,2388.06,9062.68,1.3,47.46,521.38,2388.05,8137.25,8.4095,0.03,392,2388,100.0,39.03,23.478
68,29,-0.0027,-0.0002,100.0,518.67,643.04,1590.67,1409.13,14.62,21.61,554.19,2388.04,9061.3,1.3,47.52,521.41,2387.99,8137.27,8.4082,0.03,392,2388,100.0,38.78,23.3078
