Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
93930,Vistara,UK-814,Bangalore,Night,zero,Night,Delhi,Economy,2.58,49,4502
93931,Vistara,UK-810,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.67,49,4502
93932,Vistara,UK-808,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.67,49,4502
93933,Vistara,UK-816,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.67,49,4502
93934,Vistara,UK-802,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,49,4502
93935,Vistara,UK-818,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,49,4502
93936,Vistara,UK-812,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.92,49,4502
93937,GO_FIRST,G8-399,Bangalore,Night,one,Morning,Delhi,Economy,11.83,49,4152
93938,GO_FIRST,G8-395,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.0,49,4250
93939,GO_FIRST,G8-395,Bangalore,Morning,one,Afternoon,Delhi,Economy,7.58,49,4250
93940,GO_FIRST,G8-395,Bangalore,Morning,one,Night,Delhi,Economy,12.83,49,4250
93941,Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,Economy,15.08,49,4294
93942,Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,Economy,16.0,49,4294
93943,Air_India,AI-610,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.08,49,4294
93944,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Economy,24.0,49,4294
93945,Air_India,AI-610,Bangalore,Evening,one,Night,Delhi,Economy,25.33,49,4294
93946,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.0,49,4302
93947,GO_FIRST,G8-808,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.0,49,4385
93948,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,10.25,49,4796
93949,Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,Economy,11.25,49,4796
93950,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Economy,12.0,49,4796
93951,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Economy,13.08,49,4796
93952,GO_FIRST,G8-803,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.42,49,4456
93953,Air_India,AI-505,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.58,49,4491
93954,Air_India,AI-804,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,49,4491
93955,Air_India,AI-501,Bangalore,Afternoon,zero,Evening,Delhi,Economy,2.75,49,4491
93956,Air_India,AI-503,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,49,4491
93957,Air_India,AI-808,Bangalore,Night,zero,Night,Delhi,Economy,2.92,49,4491
93958,AirAsia,I5-1528,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,49,4498
93959,AirAsia,I5-741,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.75,49,4498
