Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
114360,Vistara,UK-812,Bangalore,Morning,one,Night,Hyderabad,Economy,13.17,40,6133
114361,Vistara,UK-818,Bangalore,Evening,one,Morning,Hyderabad,Economy,14.0,40,6133
114362,Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,Economy,14.83,40,6133
114363,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,14.92,40,6133
114364,Vistara,UK-814,Bangalore,Night,one,Afternoon,Hyderabad,Economy,15.42,40,6133
114365,Vistara,UK-820,Bangalore,Evening,one,Morning,Hyderabad,Economy,15.83,40,6133
114366,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,15.92,40,6133
114367,Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,16.92,40,6133
114368,Vistara,UK-802,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,17.75,40,6133
114369,Vistara,UK-820,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,18.75,40,6133
114370,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Economy,7.25,40,6262
114371,Vistara,UK-816,Bangalore,Morning,one,Evening,Hyderabad,Economy,8.42,40,6262
114372,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,9.0,40,6262
114373,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,10.0,40,6262
114374,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Economy,10.17,40,6262
114375,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,11.92,40,6262
114376,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,12.92,40,6262
114377,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,7.33,40,6075
114378,GO_FIRST,G8-118,Bangalore,Night,one,Morning,Hyderabad,Economy,11.58,40,6075
114379,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,15.33,40,6075
114380,GO_FIRST,G8-118,Bangalore,Night,one,Afternoon,Hyderabad,Economy,16.75,40,6075
114381,Air_India,AI-804,Bangalore,Early_Morning,one,Morning,Hyderabad,Economy,6.17,40,6200
114382,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,13.5,40,6200
114383,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,13.58,40,6200
114384,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,14.92,40,6200
114385,Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,Economy,22.33,40,6200
114386,Air_India,AI-808,Bangalore,Night,one,Night,Hyderabad,Economy,23.58,40,6200
114387,Air_India,AI-565,Bangalore,Afternoon,two_or_more,Morning,Hyderabad,Economy,19.0,40,6242
114388,Air_India,AI-565,Bangalore,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.42,40,6242
114389,Vistara,UK-867,Bangalore,Afternoon,two_or_more,Night,Hyderabad,Economy,32.17,40,7080
