Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
207750,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Business,2.25,12,22152
207751,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Business,2.25,12,22152
207752,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Business,3.5,12,22152
207753,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Business,3.75,12,22152
207754,Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Business,2.08,12,28872
207755,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.33,12,28872
207756,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Business,2.33,12,29992
207757,Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,Business,14.75,12,29776
207758,Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Business,17.5,12,29776
207759,Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,Business,6.33,12,29777
207760,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Business,24.75,12,31462
207761,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,8.0,12,32646
207762,Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Business,20.58,12,32646
207763,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Business,2.17,12,34472
207764,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Business,2.17,12,34472
207765,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.25,12,34472
207766,Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Business,17.75,12,35532
207767,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Business,4.42,12,36577
207768,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Business,18.33,12,36577
207769,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.25,12,36712
207770,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Business,2.25,12,36712
207771,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Business,2.33,12,36712
207772,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Business,2.33,12,36712
207773,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Business,26.67,12,37417
207774,Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Business,4.58,12,37256
207775,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Business,25.92,12,39622
207776,Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Business,6.42,12,39859
207777,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Business,22.75,12,39859
207778,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,12,40945
207779,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Business,21.83,12,40945
