Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
276420,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Business,16.42,34,39555
276421,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,16.92,34,39555
276422,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Delhi,Business,19.17,34,39555
276423,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,10.92,34,39499
276424,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,12.0,34,39499
276425,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,12.5,34,39499
276426,Air_India,AI-698,Hyderabad,Night,one,Afternoon,Delhi,Business,14.0,34,39499
276427,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,Business,20.0,34,39499
276428,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,Business,21.08,34,39499
276429,Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Business,22.17,34,39499
276430,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,11.0,34,47395
276431,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,22.17,34,47395
276432,Air_India,AI-525,Hyderabad,Early_Morning,one,Afternoon,Delhi,Business,6.92,34,47586
276433,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Delhi,Business,14.92,34,47586
276434,Air_India,AI-525,Hyderabad,Early_Morning,one,Morning,Delhi,Business,27.25,34,47586
276435,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Business,5.17,34,51875
276436,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Business,5.58,34,51875
276437,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,9.58,34,51875
276438,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,10.08,34,51875
276439,Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,Business,11.25,34,51875
276440,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,14.5,34,51875
276441,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,15.08,34,51875
276442,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Business,15.67,34,51875
276443,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,16.5,34,51875
276444,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,19.33,34,51875
276445,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,20.5,34,51875
276446,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,9.0,34,54115
276447,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,12.08,34,54115
276448,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,13.42,34,54115
276449,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,13.42,34,54115
